@relation Covid19

@attribute Date date dd-mm-yyyy
@attribute Country string
@attribute Cases integer
@attribute Deaths integer
@attribute Recovered integer

@data
17-03-2020,Curaçao,3,0,0
17-03-2020,DRC,3,0,0
17-03-2020,French_Polynesia,3,0,0
17-03-2020,Gibraltar,3,0,2
17-03-2020,Mayotte,3,0,0
17-03-2020,St._Barth,3,0,0
17-03-2020,Barbados,2,0,0
17-03-2020,Liberia,2,0,0
17-03-2020,Montenegro,2,0,0
17-03-2020,Namibia,2,0,0
17-03-2020,Saint_Lucia,2,0,0
17-03-2020,Saint_Martin,2,0,0
17-03-2020,U.S._Virgin_Islands,2,0,0
17-03-2020,Cayman_Islands,1,1,0
17-03-2020,Sudan,1,1,0
17-03-2020,Nepal,1,0,1
17-03-2020,Antigua_and_Barbuda,1,0,0
17-03-2020,Bahamas,1,0,0
17-03-2020,Benin,1,0,0
17-03-2020,Bhutan,1,0,0
17-03-2020,CAR,1,0,0
17-03-2020,Congo,1,0,0
17-03-2020,Equatorial_Guinea,1,0,0
17-03-2020,Gabon,1,0,0
17-03-2020,Gambia,1,0,0
17-03-2020,Greenland,1,0,0
17-03-2020,Guinea,1,0,0
17-03-2020,Vatican_City,1,0,0
17-03-2020,Mauritania,1,0,0
17-03-2020,St._Vincent_Grenadines,1,0,0
17-03-2020,Somalia,1,0,0
17-03-2020,Suriname,1,0,0
17-03-2020,Eswatini,1,0,0
17-03-2020,Tanzania,1,0,0
17-03-2020,Togo,1,0,0
18-03-2020,China,80894,3237,69614
18-03-2020,Italy,35713,2978,4025
18-03-2020,Iran,17361,1135,5710
18-03-2020,Spain,14769,638,1081
18-03-2020,Germany,12327,28,105
18-03-2020,USA,9257,150,106
18-03-2020,France,9134,264,602
18-03-2020,S._Korea,8413,84,1540
18-03-2020,Switzerland,3115,33,15
18-03-2020,UK,2626,104,65
18-03-2020,Netherlands,2051,58,2
18-03-2020,Austria,1646,4,9
18-03-2020,Norway,1590,6,1
18-03-2020,Belgium,1486,14,31
18-03-2020,Sweden,1292,10,15
18-03-2020,Denmark,1057,4,1
18-03-2020,Japan,899,29,144
18-03-2020,Malaysia,790,2,60
18-03-2020,Canada,727,9,12
18-03-2020,Diamond_Princess,712,7,456
18-03-2020,Portugal,642,2,4
18-03-2020,Australia,596,6,43
18-03-2020,Czechia,522,0,3
18-03-2020,Brazil,509,4,2
18-03-2020,Qatar,452,0,4
18-03-2020,Israel,433,0,11
18-03-2020,Greece,418,5,14
18-03-2020,Ireland,366,2,5
18-03-2020,Finland,359,0,10
18-03-2020,Singapore,313,0,114
18-03-2020,Pakistan,307,2,13
18-03-2020,Poland,287,5,1
18-03-2020,Slovenia,286,1,0
18-03-2020,Romania,260,0,19
18-03-2020,Estonia,258,0,1
18-03-2020,Bahrain,255,1,95
18-03-2020,Iceland,250,0,5
18-03-2020,Saudi_Arabia,238,0,6
18-03-2020,Chile,238,0,0
18-03-2020,Indonesia,227,19,11
18-03-2020,Thailand,212,1,41
18-03-2020,Egypt,210,6,28
18-03-2020,Luxembourg,203,2,0
18-03-2020,Philippines,202,17,4
18-03-2020,Turkey,191,2,0
18-03-2020,Hong_Kong,181,4,92
18-03-2020,India,169,3,14
18-03-2020,Ecuador,168,3,0
18-03-2020,Iraq,164,12,41
18-03-2020,Russia,147,0,8
18-03-2020,Peru,145,0,1
18-03-2020,Kuwait,142,0,15
18-03-2020,San_Marino,140,14,4
18-03-2020,Lebanon,133,4,4
18-03-2020,South_Africa,116,0,0
18-03-2020,UAE,113,0,26
18-03-2020,Armenia,110,0,1
18-03-2020,Slovakia,105,0,0
18-03-2020,Taiwan,100,1,20
18-03-2020,Argentina,97,2,3
18-03-2020,Mexico,93,0,4
18-03-2020,Colombia,93,0,1
18-03-2020,Bulgaria,92,2,0
18-03-2020,Croatia,89,0,5
18-03-2020,Serbia,89,0,1
18-03-2020,Panama,86,1,0
18-03-2020,Vietnam,76,0,16
18-03-2020,Algeria,75,7,32
18-03-2020,Latvia,71,0,1
18-03-2020,Costa_Rica,69,1,0
18-03-2020,Brunei,68,0,0
18-03-2020,Albania,59,2,0
18-03-2020,Hungary,58,1,2
18-03-2020,Cyprus,58,0,0
18-03-2020,Faeroe_Islands,58,0,1
18-03-2020,Uruguay,58,0,0
18-03-2020,Jordan,56,0,1
18-03-2020,Morocco,54,2,1
18-03-2020,Andorra,53,0,1
18-03-2020,Belarus,51,0,5
18-03-2020,Sri_Lanka,51,0,3
18-03-2020,Malta,48,0,2
18-03-2020,Palestine,44,0,0
18-03-2020,North_Macedonia,43,0,1
18-03-2020,Oman,39,0,13
18-03-2020,Bosnia_and_Herzegovina,39,0,2
18-03-2020,Georgia,38,0,1
18-03-2020,Cambodia,37,0,1
18-03-2020,Moldova,36,1,1
18-03-2020,Senegal,36,0,2
18-03-2020,Kazakhstan,36,0,0
18-03-2020,Venezuela,36,0,0
18-03-2020,Dominican_Republic,34,2,0
18-03-2020,Azerbaijan,34,1,6
18-03-2020,Lithuania,34,0,1
18-03-2020,Tunisia,29,0,1
18-03-2020,Liechtenstein,28,0,0
18-03-2020,Guadeloupe,27,0,0
18-03-2020,Martinique,23,1,0
18-03-2020,Afghanistan,22,0,1
18-03-2020,Burkina_Faso,20,1,0
18-03-2020,New_Zealand,20,0,0
18-03-2020,Uzbekistan,18,0,0
18-03-2020,Macao,17,0,10
18-03-2020,Ukraine,16,2,0
18-03-2020,Jamaica,15,1,2
18-03-2020,Bangladesh,14,1,3
18-03-2020,Cameroon,13,0,0
18-03-2020,Maldives,13,0,0
18-03-2020,Bolivia,12,0,0
18-03-2020,Réunion,12,0,0
18-03-2020,French_Guiana,11,0,0
18-03-2020,Paraguay,11,0,0
18-03-2020,Rwanda,11,0,0
18-03-2020,Cuba,10,1,0
18-03-2020,Monaco,9,0,0
18-03-2020,Ivory_Coast,9,0,1
18-03-2020,Honduras,9,0,0
18-03-2020,Guatemala,8,1,0
18-03-2020,Nigeria,8,0,1
18-03-2020,Gibraltar,8,0,2
18-03-2020,Guam,8,0,0
18-03-2020,Montenegro,8,0,0
18-03-2020,Channel_Islands,7,0,0
18-03-2020,DRC,7,0,0
18-03-2020,Ghana,7,0,0
18-03-2020,Kenya,7,0,0
18-03-2020,Trinidad_and_Tobago,7,0,0
18-03-2020,Ethiopia,6,0,0
18-03-2020,Mongolia,6,0,0
18-03-2020,Puerto_Rico,6,0,0
18-03-2020,Seychelles,6,0,0
18-03-2020,Guyana,4,1,0
18-03-2020,Aruba,4,0,0
18-03-2020,Equatorial_Guinea,4,0,0
18-03-2020,Curaçao,3,0,0
18-03-2020,French_Polynesia,3,0,0
18-03-2020,Gabon,3,0,0
18-03-2020,Kyrgyzstan,3,0,0
18-03-2020,Mauritius,3,0,0
18-03-2020,Mayotte,3,0,0
18-03-2020,St._Barth,3,0,0
18-03-2020,Saint_Martin,3,0,0
18-03-2020,Tanzania,3,0,0
18-03-2020,Sudan,2,1,0
18-03-2020,Barbados,2,0,0
18-03-2020,Benin,2,0,0
18-03-2020,Bermuda,2,0,0
18-03-2020,Greenland,2,0,0
18-03-2020,Liberia,2,0,0
18-03-2020,Mauritania,2,0,0
18-03-2020,Namibia,2,0,0
18-03-2020,New_Caledonia,2,0,0
18-03-2020,Saint_Lucia,2,0,0
18-03-2020,U.S._Virgin_Islands,2,0,0
18-03-2020,Zambia,2,0,0
18-03-2020,Cayman_Islands,1,1,0
18-03-2020,Nepal,1,0,1
18-03-2020,Antigua_and_Barbuda,1,0,0
18-03-2020,Bahamas,1,0,0
18-03-2020,Bhutan,1,0,0
18-03-2020,CAR,1,0,0
18-03-2020,Congo,1,0,0
18-03-2020,Djibouti,1,0,0
18-03-2020,Gambia,1,0,0
18-03-2020,Guinea,1,0,0
18-03-2020,Vatican_City,1,0,0
18-03-2020,Montserrat,1,0,0
18-03-2020,St._Vincent_Grenadines,1,0,0
18-03-2020,Sint_Maarten,1,0,0
18-03-2020,Somalia,1,0,0
18-03-2020,Suriname,1,0,0
18-03-2020,Eswatini,1,0,0
18-03-2020,Togo,1,0,0
19-03-2020,China,80928,3245,70420
19-03-2020,Italy,41035,3405,4440
19-03-2020,Iran,18407,1284,5979
19-03-2020,Spain,17395,803,1107
19-03-2020,Germany,14544,43,113
19-03-2020,USA,11348,171,108
19-03-2020,France,9134,264,602
19-03-2020,S._Korea,8565,91,1947
19-03-2020,Switzerland,3939,36,15
19-03-2020,UK,2692,137,65
19-03-2020,Netherlands,2460,76,2
19-03-2020,Austria,2013,6,9
19-03-2020,Belgium,1795,21,165
19-03-2020,Norway,1748,7,1
19-03-2020,Sweden,1439,11,16
19-03-2020,Denmark,1151,6,1
19-03-2020,Japan,923,32,191
19-03-2020,Malaysia,900,2,75
19-03-2020,Portugal,785,3,4
19-03-2020,Canada,772,9,12
19-03-2020,Diamond_Princess,712,7,527
19-03-2020,Australia,709,6,46
19-03-2020,Czechia,631,0,3
19-03-2020,Brazil,534,6,2
19-03-2020,Israel,529,0,13
19-03-2020,Greece,464,6,19
19-03-2020,Qatar,452,0,4
19-03-2020,Pakistan,448,2,13
19-03-2020,Finland,400,0,10
19-03-2020,Ireland,366,2,5
19-03-2020,Singapore,345,0,124
19-03-2020,Chile,342,0,0
19-03-2020,Luxembourg,335,4,0
19-03-2020,Iceland,330,0,5
19-03-2020,Poland,325,5,13
19-03-2020,Slovenia,319,1,0
19-03-2020,Indonesia,309,25,15
19-03-2020,Bahrain,277,1,100
19-03-2020,Romania,277,0,25
19-03-2020,Thailand,272,1,42
19-03-2020,Estonia,267,0,1
19-03-2020,Saudi_Arabia,238,0,8
19-03-2020,Philippines,217,17,8
19-03-2020,Egypt,210,6,28
19-03-2020,Hong_Kong,208,4,98
19-03-2020,Ecuador,199,3,1
19-03-2020,Russia,199,1,8
19-03-2020,Turkey,192,3,0
19-03-2020,India,184,4,20
19-03-2020,Iraq,177,12,49
19-03-2020,Peru,155,0,1
19-03-2020,South_Africa,150,0,0
19-03-2020,Lebanon,149,4,4
19-03-2020,Kuwait,148,0,18
19-03-2020,San_Marino,140,14,4
19-03-2020,UAE,140,0,31
19-03-2020,Slovakia,124,0,0
19-03-2020,Armenia,122,0,1
19-03-2020,Mexico,118,1,4
19-03-2020,Panama,109,1,0
19-03-2020,Taiwan,108,1,26
19-03-2020,Colombia,108,0,1
19-03-2020,Bulgaria,105,3,0
19-03-2020,Croatia,105,1,5
19-03-2020,Serbia,103,0,1
19-03-2020,Argentina,97,3,3
19-03-2020,Algeria,87,9,32
19-03-2020,Latvia,86,0,1
19-03-2020,Uruguay,79,0,0
19-03-2020,Vietnam,76,0,16
19-03-2020,Hungary,73,1,2
19-03-2020,Brunei,73,0,0
19-03-2020,Faeroe_Islands,72,0,1
19-03-2020,Costa_Rica,69,1,0
19-03-2020,Jordan,68,0,1
19-03-2020,Cyprus,67,0,0
19-03-2020,Albania,64,2,0
19-03-2020,Bosnia_and_Herzegovina,63,0,2
19-03-2020,Morocco,61,2,2
19-03-2020,Sri_Lanka,60,0,3
19-03-2020,Andorra,53,0,1
19-03-2020,Malta,53,0,2
19-03-2020,Belarus,51,0,5
19-03-2020,Moldova,49,1,1
19-03-2020,North_Macedonia,49,0,1
19-03-2020,Palestine,47,0,0
19-03-2020,Azerbaijan,44,1,7
19-03-2020,Kazakhstan,44,0,0
19-03-2020,Lithuania,41,0,1
19-03-2020,Georgia,40,0,1
19-03-2020,Tunisia,39,1,1
19-03-2020,Oman,39,0,13
19-03-2020,Cambodia,37,0,1
19-03-2020,Senegal,36,0,2
19-03-2020,Venezuela,36,0,0
19-03-2020,Dominican_Republic,34,2,0
19-03-2020,Burkina_Faso,33,1,0
19-03-2020,Guadeloupe,33,0,0
19-03-2020,New_Zealand,28,0,0
19-03-2020,Liechtenstein,28,0,0
19-03-2020,Martinique,23,1,0
19-03-2020,Uzbekistan,23,0,0
19-03-2020,Afghanistan,22,0,1
19-03-2020,Réunion,19,0,0
19-03-2020,Ukraine,18,2,0
19-03-2020,Bangladesh,18,1,3
19-03-2020,Macao,17,0,10
19-03-2020,Jamaica,15,1,2
19-03-2020,Bolivia,15,0,0
19-03-2020,French_Guiana,15,0,0
19-03-2020,DRC,14,0,0
19-03-2020,Cameroon,13,0,0
19-03-2020,Maldives,13,0,0
19-03-2020,Nigeria,12,0,1
19-03-2020,Guam,12,0,0
19-03-2020,Honduras,12,0,0
19-03-2020,Cuba,11,1,0
19-03-2020,Ghana,11,0,0
19-03-2020,Paraguay,11,0,0
19-03-2020,Rwanda,11,0,0
19-03-2020,Monaco,10,0,0
19-03-2020,Montenegro,10,0,0
19-03-2020,Guatemala,9,1,0
19-03-2020,Ivory_Coast,9,0,1
19-03-2020,Trinidad_and_Tobago,9,0,0
19-03-2020,Gibraltar,8,0,2
19-03-2020,Channel_Islands,7,0,0
19-03-2020,Ethiopia,7,0,0
19-03-2020,Kenya,7,0,0
19-03-2020,French_Polynesia,6,0,0
19-03-2020,Mongolia,6,0,0
19-03-2020,Puerto_Rico,6,0,0
19-03-2020,Seychelles,6,0,0
19-03-2020,Tanzania,6,0,0
19-03-2020,Guyana,5,1,0
19-03-2020,Aruba,5,0,1
19-03-2020,Equatorial_Guinea,4,0,0
19-03-2020,Curaçao,3,1,0
19-03-2020,Bahamas,3,0,0
19-03-2020,Gabon,3,0,0
19-03-2020,Kyrgyzstan,3,0,0
19-03-2020,Mauritius,3,0,0
19-03-2020,Mayotte,3,0,0
19-03-2020,St._Barth,3,0,0
19-03-2020,Saint_Martin,3,0,0
19-03-2020,U.S._Virgin_Islands,3,0,0
19-03-2020,Sudan,2,1,0
19-03-2020,Barbados,2,0,0
19-03-2020,Benin,2,0,0
19-03-2020,Bermuda,2,0,0
19-03-2020,Greenland,2,0,0
19-03-2020,Liberia,2,0,0
19-03-2020,Mauritania,2,0,0
19-03-2020,Namibia,2,0,0
19-03-2020,New_Caledonia,2,0,0
19-03-2020,Saint_Lucia,2,0,0
19-03-2020,Zambia,2,0,0
19-03-2020,Cayman_Islands,1,1,0
19-03-2020,Nepal,1,0,1
19-03-2020,Antigua_and_Barbuda,1,0,0
19-03-2020,Bhutan,1,0,0
19-03-2020,CAR,1,0,0
19-03-2020,Chad,1,0,0
19-03-2020,Congo,1,0,0
19-03-2020,Djibouti,1,0,0
19-03-2020,El_Salvador,1,0,0
19-03-2020,Fiji,1,0,0
19-03-2020,Gambia,1,0,0
19-03-2020,Guinea,1,0,0
19-03-2020,Vatican_City,1,0,0
19-03-2020,Montserrat,1,0,0
19-03-2020,Nicaragua,1,0,0
19-03-2020,St._Vincent_Grenadines,1,0,0
19-03-2020,Sint_Maarten,1,0,0
19-03-2020,Somalia,1,0,0
19-03-2020,Suriname,1,0,0
19-03-2020,Eswatini,1,0,0
19-03-2020,Togo,1,0,0
